# Profile data generated by Devel::NYTProf::Reader
# Version: v6.14
# More information at http://metacpan.org/release/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,=item * "Odd number of arguments provided; last element 'X' converted to flag with value 1" - Parsing message (always shown)
0.000000,0,0.000000,
0.000000,0,0.000000,=item * "Ignoring excluded arguments: 'field1', 'field2'..." - Debug message (debug mode only)
0.000000,0,0.000000,
0.000000,0,0.000000,=item * "Ignoring unrecognized arguments: 'field1', 'field2'..." - Debug message (debug mode only)
0.000000,0,0.000000,
0.000000,0,0.000000,=item * "Unable to initialize without required arguments: 'field1', 'field2'..." - Error
0.000000,0,0.000000,
0.000000,0,0.000000,=back
0.000000,0,0.000000,
0.000000,0,0.000000,=head1 FEATURES
0.000000,0,0.000000,
0.000000,0,0.000000,=over 4
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **Dual interface** - Functional or OO usage
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **Fast-fail** - Returns immediately on missing required parameters
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **Fast-success** - Returns immediately if all required parameters are provided and no others are provided or will be accepted
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **Flexible input** - Accepts hashrefs, arrayrefs, or scalars
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **Wildcard support** - Use C<'*'> in accepted list to accept all fields
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **No value checking** - Only presence/absence of fields
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **Debug mode** - Optional warnings about unrecognized or excluded fields
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **Method chaining** - Modifier methods return C<$self>
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **Perl 5.36+** - Modern Perl with signatures and post-deref
0.000000,0,0.000000,
0.000000,0,0.000000,=item * **No dependencies** - Only core Perl's L<Exporter>
0.000000,0,0.000000,
0.000000,0,0.000000,=back
0.000000,0,0.000000,
0.000000,0,0.000000,=head1 DEBUG MODE
0.000000,0,0.000000,
0.000000,0,0.000000,Debug mode provides additional information about field filtering during development:
0.000000,0,0.000000,
0.000000,0,0.000000,my ($filtered, $msg) = filter(
0.000000,0,0.000000,$input,
0.000000,0,0.000000,['name'],
0.000000,0,0.000000,['email'],
0.000000,0,0.000000,['password'],
0.000000,0,0.000000,1,  # Enable debug mode
0.000000,0,0.000000,);
0.000000,0,0.000000,
0.000000,0,0.000000,Debug warnings (only shown when debug mode is enabled):
0.000000,0,0.000000,
0.000000,0,0.000000,=over 4
0.000000,0,0.000000,
0.000000,0,0.000000,=item * Excluded fields that were removed
0.000000,0,0.000000,
0.000000,0,0.000000,=item * Unrecognized fields that were ignored
0.000000,0,0.000000,
0.000000,0,0.000000,=back
0.000000,0,0.000000,
0.000000,0,0.000000,Parsing messages (always shown, regardless of debug mode):
0.000000,0,0.000000,
0.000000,0,0.000000,=over 4
0.000000,0,0.000000,
0.000000,0,0.000000,=item * Plain text arguments accepted with key '_'
0.000000,0,0.000000,
0.000000,0,0.000000,=item * Odd number of array elements converted to flags
0.000000,0,0.000000,
0.000000,0,0.000000,=back
0.000000,0,0.000000,
0.000000,0,0.000000,Parsing messages inform you about transformations the filter made to your input format.
0.000000,0,0.000000,These are always reported because they affect the structure of the returned data.
0.000000,0,0.000000,Debug warnings help you understand which fields were filtered out during development.
0.000000,0,0.000000,
0.000000,0,0.000000,=head1 WILDCARD SUPPORT
0.000000,0,0.000000,
0.000000,0,0.000000,The C<accepted> parameter supports a wildcard C<'*'> to accept all fields
0.000000,0,0.000000,(except those in C<excluded>).
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Wildcard Usage
0.000000,0,0.000000,
0.000000,0,0.000000,# Accept all fields
0.000000,0,0.000000,filter($input, [], ['*']);
0.000000,0,0.000000,
0.000000,0,0.000000,# Accept all except specific exclusions
0.000000,0,0.000000,filter($input, [], ['*'], ['password', 'ssn']);
0.000000,0,0.000000,
0.000000,0,0.000000,# Required + all other fields
0.000000,0,0.000000,filter($input, ['id', 'name'], ['*']);
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Important Notes
0.000000,0,0.000000,
0.000000,0,0.000000,=over 4
0.000000,0,0.000000,
0.000000,0,0.000000,=item * C<'*'> is B<only special in the C<accepted> parameter>
0.000000,0,0.000000,
0.000000,0,0.000000,=item * In C<required> or C<excluded>, C<'*'> is treated as a literal field name
0.000000,0,0.000000,
0.000000,0,0.000000,=item * Empty C<[]> for accepted means "accept none beyond required"
0.000000,0,0.000000,
0.000000,0,0.000000,=item * Multiple wildcards are redundant but harmless
0.000000,0,0.000000,
0.000000,0,0.000000,=item * Exclusions are always removed before acceptance is processed
0.000000,0,0.000000,
0.000000,0,0.000000,=back
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Debugging Pattern
0.000000,0,0.000000,
0.000000,0,0.000000,A common debugging pattern is to add C<'*'> to an existing accepted list:
0.000000,0,0.000000,
0.000000,0,0.000000,# Normal operation
0.000000,0,0.000000,filter($input, ['id'], ['name', 'email']);
0.000000,0,0.000000,
0.000000,0,0.000000,# Debugging - see all inputs
0.000000,0,0.000000,filter($input, ['id'], ['name', 'email', '*']);
0.000000,0,0.000000,
0.000000,0,0.000000,Or, start with minimum to troubleshoot specific fields
0.000000,0,0.000000,
0.000000,0,0.000000,filter($input, ['id'], []);
0.000000,0,0.000000,
0.000000,0,0.000000,# then
0.000000,0,0.000000,filter($input, ['id'], ['name']);
0.000000,0,0.000000,
0.000000,0,0.000000,# then
0.000000,0,0.000000,filter($input, ['id'], ['email']);
0.000000,0,0.000000,
0.000000,0,0.000000,# then
0.000000,0,0.000000,filter($input, ['id'], ['name', 'email']);
0.000000,0,0.000000,
0.000000,0,0.000000,# then
0.000000,0,0.000000,filter($input, ['id'], ['*']);
0.000000,0,0.000000,
0.000000,0,0.000000,
0.000000,0,0.000000,=head1 EXAMPLES
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Basic Form Validation
0.000000,0,0.000000,
0.000000,0,0.000000,use Params::Filter;    # auto-imports filter() subroutine
0.000000,0,0.000000,
0.000000,0,0.000000,# Define filtering rules (could be from config file)
0.000000,0,0.000000,my @required = qw(name email);
0.000000,0,0.000000,my @accepted = qw(phone city state zip);
0.000000,0,0.000000,
0.000000,0,0.000000,# Apply to incoming web form data
0.000000,0,0.000000,my ($user_data, $status) = filter(
0.000000,0,0.000000,$form_submission,   # Data from web form
0.000000,0,0.000000,\@required,
0.000000,0,0.000000,\@accepted,
0.000000,0,0.000000,);
0.000000,0,0.000000,
0.000000,0,0.000000,if ($user_data) {
0.000000,0,0.000000,register_user($user_data);
0.000000,0,0.000000,} else {
0.000000,0,0.000000,show_error($status);
0.000000,0,0.000000,}
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Reusable Filter for Multiple Data Sources
0.000000,0,0.000000,
0.000000,0,0.000000,# Create filter once
0.000000,0,0.000000,my $user_filter = Params::Filter->new_filter({
0.000000,0,0.000000,required => ['username', 'email'],
0.000000,0,0.000000,accepted => ['full_name', 'phone', 'bio'],
0.000000,0,0.000000,excluded => ['password', 'ssn', 'credit_card'],
0.000000,0,0.000000,});
0.000000,0,0.000000,
0.000000,0,0.000000,# Apply to multiple incoming datasets
0.000000,0,0.000000,my ($user1, $msg1) = $user_filter->apply($web_form_data);
0.000000,0,0.000000,my ($user2, $msg2) = $user_filter->apply($api_request_data);
0.000000,0,0.000000,my ($user3, $msg3) = $user_filter->apply($csv_import_data);
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Environment-Specific Filtering
0.000000,0,0.000000,
0.000000,0,0.000000,my $filter = Params::Filter->new_filter();
0.000000,0,0.000000,
0.000000,0,0.000000,if ($ENV{APP_MODE} eq 'production') {
0.000000,0,0.000000,# Strict: only specific fields allowed
0.000000,0,0.000000,$filter->set_required(['api_key'])
0.000000,0,0.000000,->set_accepted(['timeout', 'retries'])
0.000000,0,0.000000,->set_excluded(['debug_info', 'verbose']);
0.000000,0,0.000000,} else {
0.000000,0,0.000000,# Development: allow everything
0.000000,0,0.000000,$filter->set_required(['debug_mode'])
0.000000,0,0.000000,->accept_all();
0.000000,0,0.000000,}
0.000000,0,0.000000,
0.000000,0,0.000000,my ($config, $msg) = $filter->apply($incoming_config);
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Security Filtering
0.000000,0,0.000000,
0.000000,0,0.000000,# Remove sensitive fields from user input
0.000000,0,0.000000,my ($safe_data, $msg) = filter(
0.000000,0,0.000000,$user_input,
0.000000,0,0.000000,['username', 'email'],           # required
0.000000,0,0.000000,['full_name', 'phone', 'bio'],    # accepted
0.000000,0,0.000000,['password', 'ssn', 'api_key'],   # excluded
0.000000,0,0.000000,);
0.000000,0,0.000000,
0.000000,0,0.000000,# Result contains only safe fields
0.000000,0,0.000000,# password, ssn, api_key are removed even if provided
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Dynamic Configuration from File
0.000000,0,0.000000,
0.000000,0,0.000000,# Load filter rules from config file
0.000000,0,0.000000,my $config = decode_json(`cat filters.json`);
0.000000,0,0.000000,
0.000000,0,0.000000,my $filter = Params::Filter->new_filter()
0.000000,0,0.000000,->set_required($config->{user_create}{required})
0.000000,0,0.000000,->set_accepted($config->{user_create}{accepted})
0.000000,0,0.000000,->set_excluded($config->{user_create}{excluded});
0.000000,0,0.000000,
0.000000,0,0.000000,# Apply to incoming data
0.000000,0,0.000000,my ($filtered, $msg) = $filter->apply($api_data);
0.000000,0,0.000000,
0.000000,0,0.000000,=head2 Data Segregation for Multiple Subsystems
0.000000,0,0.000000,
0.000000,0,0.000000,A common pattern is splitting incoming data into subsets for different
0.000000,0,0.000000,handlers or storage locations. Each filter extracts only the fields needed
0.000000,0,0.000000,for its specific purpose, implementing security through compartmentalization.
0.000000,0,0.000000,
0.000000,0,0.000000,# Main subscription form collects: 
0.000000,0,0.000000,#  name, email, zip, 
0.000000,0,0.000000,#  user_id, password, credit_card_number, subscription_term
0.000000,0,0.000000,
0.000000,0,0.000000,# Subscriber profile form collects: 
0.000000,0,0.000000,#  name, email, address, city, state, zip, 
0.000000,0,0.000000,#  user_id, password, credit_card_number, 
0.000000,0,0.000000,#  phone, occupation, position, education 
0.000000,0,0.000000,#  alt_card_number, billing_address, billing_zip
0.000000,0,0.000000,
0.000000,0,0.000000,# Promo subscription form collects: 
0.000000,0,0.000000,#  name, email, zip, subscription_term, 
0.000000,0,0.000000,#  user_id, password, credit_card_number, promo_code
0.000000,0,0.000000,
0.000000,0,0.000000,my $data = $webform->input(); # From any of the above
0.000000,0,0.000000,
0.000000,0,0.000000,# Filters
0.000000,0,0.000000,# Personal data - general user info (no sensitive data)
0.000000,0,0.000000,my $person_filter = Params::Filter->new_filter({
0.000000,0,0.000000,required => ['name', 'user_id', 'email'],
0.000000,0,0.000000,accepted => ['address', 'city', 'state', 'zip', 'phone', 'occupation', 'position', 'education'],
0.000000,0,0.000000,excluded => ['password', 'credit_card_number'],
0.000000,0,0.000000,});
0.000000,0,0.000000,
0.000000,0,0.000000,# Business data - subscription and billing info
0.000000,0,0.000000,my $biz_filter = Params::Filter->new_filter({
0.000000,0,0.000000,required => ['user_id', 'subscription_term', 'credit_card_number', 'zip'],
0.000000,0,0.000000,accepted => ['alt_card_number', 'billing_address', 'billing_zip', 'promo_code'],
0.000000,0,0.000000,excluded => ['password'],
0.000000,0,0.000000,});
0.000000,0,0.000000,
0.000000,0,0.000000,# Authentication data - only credentials
0.000000,0,0.000000,my $auth_filter = Params::Filter->new_filter({
0.000000,0,0.000000,required => ['user_id', 'password'],
0.000000,0,0.000000,accepted => [],
0.000000,0,0.000000,excluded => [],
0.000000,0,0.000000,});
0.000000,0,0.000000,
0.000000,0,0.000000,# Apply all filters to the same web form submission
0.000000,0,0.000000,my ($person_data, $pmsg) = $person_filter->apply($data);
0.000000,0,0.000000,my ($biz_data,    $bmsg) = $biz_filter->apply($data);
0.000000,0,0.000000,my ($auth_data,   $amsg) = $auth_filter->apply($data);
0.000000,0,0.000000,
0.000000,0,0.000000,unless ($person_data && $biz_data && $auth_data) {
0.000000,0,0.000000,return "Unable to add user: " .
0.000000,0,0.000000,join ' ' => grep { $_ ne 'Admitted' } ($pmsg, $bmsg, $amsg);
0.000000,0,0.000000,}
0.000000,0,0.000000,
0.000000,0,0.000000,# Collect any debug warnings from successful filters
0.000000,0,0.000000,if ($self->{DEBUG}) {
0.000000,0,0.000000,my @warnings = grep { $_ ne 'Admitted' } ($pmsg, $bmsg, $amsg);
0.000000,0,0.000000,warn "Params filter debug warnings:\n" . join("\n", @warnings) . "\n"
0.000000,0,0.000000,if @warnings;
0.000000,0,0.000000,}
0.000000,0,0.000000,
0.000000,0,0.000000,# Route each subset to appropriate handler
0.000000,0,0.000000,$self->add_user($person_data);           # User profile
0.000000,0,0.000000,$self->set_subscription($biz_data);       # Billing system
0.000000,0,0.000000,$self->set_password($auth_data);          # Auth system
0.000000,0,0.000000,
0.000000,0,0.000000,# continue ...
0.000000,0,0.000000,B<Note>: The original C<$data> is not modified by any filter. Each call to
0.000000,0,0.000000,C<apply()> creates its own internal copy, so the same data can be safely
0.000000,0,0.000000,processed by multiple filters.
0.000000,0,0.000000,
0.000000,0,0.000000,=head1 SEE ALSO
0.000000,0,0.000000,
0.000000,0,0.000000,=over 4
0.000000,0,0.000000,
0.000000,0,0.000000,=item * L<Params::Validate> - Full-featured parameter validation
0.000000,0,0.000000,
0.000000,0,0.000000,=item * L<Data::Verifier> - Data structure validation
0.000000,0,0.000000,
0.000000,0,0.000000,=item * L<JSON::Schema::Modern> - JSON Schema validation
0.000000,0,0.000000,
0.000000,0,0.000000,=back
0.000000,0,0.000000,
0.000000,0,0.000000,=head1 AUTHOR
0.000000,0,0.000000,
0.000000,0,0.000000,Bruce Van Allen <bva@cruzio.com>
0.000000,0,0.000000,
0.000000,0,0.000000,=head1 LICENSE
0.000000,0,0.000000,
0.000000,0,0.000000,This module is licensed under the same terms as Perl itself.
0.000000,0,0.000000,See L<perlartistic|https://dev.perl.org/licenses/artistic.html>.
0.000000,0,0.000000,
0.000000,0,0.000000,=head1 COPYRIGHT
0.000000,0,0.000000,
0.000000,0,0.000000,Copyright (C) 2026, Bruce Van Allen
0.000000,0,0.000000,
0.000000,0,0.000000,=cut
0.000000,0,0.000000,
0.000002,1,0.000002,1;
